,VISIT_AREA_NM,LOTNO_ADDR,X_COORD,Y_COORD,VISIT_AREA_TYPE_CD
15310,아흐레커피,충북 충주시 교현동 581-6,127.9289459,36.98110241,11
15311,삼요소,대전 서구 갈마동 906,127.3731438,36.35094366,3
15312,솔티드머랭,광주 동구 동명동 143-27,126.9266181,35.14821314,11
15313,마가레뜨,충북 청주시 상당구 영동 96-3,127.4870651,36.6388654,11
15314,밤안개식당,충북 충주시 엄정면 목계리 47,127.8924294,37.0790606,11
15315,온달관광지,충북 단양군 영춘면 하리 147,128.4911874,37.0625558,13
15316,장항의 집,충남 서천군 장항읍 신창리 150-29,126.6940712,36.01180306,13
15317,외암민속마을,충남 아산시 송악면 외암리 188,127.0166135,36.73022705,7
15318,전주왱이콩나물국밥전문점,전북 전주시 완산구 경원동2가 12-1,127.1491855,35.81834436,11
15319,학암포해수욕장,충남 태안군 원북면 방갈리 515-121,126.2038122,36.8984381,1
15320,화순군립석봉미술관,전남 화순군 화순읍 동구리 43,126.9877422,35.07312563,3
15321,두반콩손두부 본점,충남 천안시 동남구 유량동 247-12,127.1721636,36.81313432,11
15322,여행집,전남 여수시 중앙동 432,127.7363512,34.7401741,4
15323,온양온천시장,충남 아산시 온천동 240,127.0017297,36.78306443,4
15324,문광저수지,충북 괴산군 문광면 양곡리,127.7508239,36.76793183,1
15325,왕궁포레스트,전북 익산시 왕궁면 동용리 514-8,127.098237,35.99475379,1
15326,전주향교,전북 전주시 완산구 교동 26-3,127.157134,35.81275813,2
15327,지구쓸맥 둔산점,대전 서구 둔산동 1087,127.374718,36.35117664,11
15328,피슈마라홍탕 제천점,충북 제천시 중앙로2가 88-25,128.21142,37.13886675,11
15329,공산성,충남 공주시 금성동 65-3,127.1262966,36.46324084,2
15330,전남대학교 박물관,광주 북구 용봉동 300,126.9110623,35.17534084,2
15331,홍흥식당,충남 홍성군 홍성읍 대교리 403-11,126.6674957,36.60187377,11
15332,금강식당,전북 무주군 무주읍 읍내리 246-7,127.6621524,36.00758253,11
15333,전주덕진공원,전북 전주시 덕진구 덕진동1가 1316-2,127.1210246,35.84748755,1
15334,천지가든,전북 무주군 무주읍 당산리 302,127.6833595,36.00343335,11
15335,서시장전통시장,전남 여수시 서교동 534-33,127.7283449,34.74091812,4
15336,에클레시아 본점,대전 유성구 원신흥동 564-5,127.3368535,36.33560889,11
15337,파더스베이글,광주 서구 금호동 763-6,126.8588993,35.13271469,11
15338,전주덕진공원,전북 전주시 덕진구 덕진동1가 1316-2,127.1210246,35.84748755,1
15339,월전리843,충남 보령시 남포면 월전리 843-32,126.5385905,36.27651537,11
15340,춘향테마파크,전북 남원시 어현동 37-158,127.3870915,35.40124571,6
15341,전주현대옥 전주한옥마을점,전북 전주시 완산구 교동 92-12,127.1525848,35.81310106,11
15342,화랑,대전 유성구 관평동 823,127.3893774,36.42599709,11
15343,전동성당,전북 전주시 완산구 전동 200-1,127.1492215,35.8133288,2
15344,노벨반점,전북 전주시 완산구 전동3가 57-3,127.1440448,35.81366317,11
15345,모사금해수욕장,전남 여수시 오천동 908,127.756293,34.79625899,1
15346,경기전,전북 전주시 완산구 풍남동3가 102,127.1497299,35.81538665,2
15347,포레스트리솜 해브나인스파,충북 제천시 백운면 평동리 707,128.0463196,37.15783884,6
15348,남매반점,충남 천안시 서북구 성환읍 성환리 449-225,127.1283014,36.9151747,11
15349,전주현대옥 전주본점,전북 전주시 완산구 중화산동2가 757-3,127.1171537,35.81973263,11
15350,설록다원강진,전남 강진군 성전면 월남리 1209-1,126.7033989,34.74452228,1
15351,순천드라마촬영장,전남 순천시 조례동 23,127.5382442,34.95845697,2
15352,순천만습지,전남 순천시 대대동 162-2,127.509555,34.88561199,1
15353,다가양조장,전북 전주시 완산구 다가동3가 68,127.1403669,35.81687601,11
15354,원조태평소국밥,대전 유성구 봉명동 682-2,127.3502194,36.35747988,11
15355,고수동굴,충북 단양군 단양읍 고수리 185,128.3816961,36.98882453,1
15356,국립세종수목원,세종특별자치시 연기면 세종리 1203,127.2857888,36.49807102,1
15357,사상꼬리집,부산 사상구 괘법동 522-9,128.9805957,35.16584481,11
15358,만천하스카이워크,충북 단양군 적성면 애곡리 산 1-27,128.3395703,36.98041263,13
15359,장수한우명품관,전북 장수군 장수읍 장수리 489-5,127.5199092,35.64693349,11
15360,G340,충남 부여군 부여읍 동남리 348-4,126.9171925,36.27735879,11
15361,카페림,전남 담양군 봉산면 양지리 130-1,126.9500249,35.25380238,11
15362,속리토속음식점,충북 보은군 속리산면 사내리 280-1,127.8220663,36.53142085,11
15363,지중해마을,충남 아산시 탕정면 명암리 949-1,127.0616441,36.79695086,7
15364,목포삼학도크루즈,전남 목포시 산정동 1454-7,126.3881452,34.78083849,5
15365,전동성당,전북 전주시 완산구 전동 200-1,127.1492215,35.8133288,2
15366,이순신광장,전남 여수시 중앙동 383,127.7360499,34.7394476,4
15367,국립현대미술관 과천관,경기 과천시 막계동 산 48-3,127.0200799,37.43128966,3
15368,전주덕진공원,전북 전주시 덕진구 덕진동1가 1316-2,127.1210246,35.84748755,1
15369,야채꽃샤브월남쌈 분평점,충북 청주시 서원구 미평동 50-6,127.483099,36.60538112,11
15370,비응도공원,전북 군산시 비응도동 37,126.5270553,35.94681943,1
15371,이마트 순천점,전남 순천시 덕암동 169,127.5083833,34.94255551,4
15372,고군산군도,전북 군산시 옥도면 선유도리 482,126.4251474,35.81360431,1
15373,다원애,충북 제천시 모산동 61-8,128.2063091,37.18220038,11
15374,레전드히어로즈 소노문단양점,충북 단양군 단양읍 상진리 4-1,128.3626106,36.97766898,13
15375,기역니은디귿,전남 담양군 월산면 화방리 429-7,126.9655173,35.33442721,11
15376,대전신세계 아트앤사이언스,대전 유성구 도룡동 3-1,127.3813771,36.37524213,4
15377,상하농원,전북 고창군 상하면 자룡리 산 1-2,126.4503714,35.44773941,13
15378,베테랑,전북 전주시 완산구 교동 84-10,127.1514303,35.81345582,11
15379,전주남부시장 한옥마을야시장,전북 전주시 완산구 전동 303,127.1470123,35.81298183,4
15380,춘향테마파크,전북 남원시 어현동 37-158,127.3870915,35.40124571,6
15381,이마트 광주점,광주 서구 화정동 12-13,126.8820125,35.1589041,4
15382,거북이식당,전남 여수시 국동 37-92,127.7223592,34.72867313,11
15383,정감족발,충북 제천시 하소동 375,128.197715,37.14396878,11
15384,선운사,전북 고창군 아산면 삼인리 500,126.578159,35.49723407,2
15385,이삭토스트 전남구례점,전남 구례군 구례읍 봉남리 103-1,127.4647152,35.20631035,11
15386,제천 옥순봉 출렁다리,충북 제천시 수산면 괴곡리 64-1,128.2330238,36.94373567,1
15387,서시천체육공원,전남 구례군 구례읍 봉북리 595-10,127.4695965,35.21410615,5
15388,글루글루,충북 제천시 수산면 능강리 561-2,128.2018908,36.9806503,11
15389,신전떡볶이 은행점,대전 중구 은행동 72-8,127.4293967,36.32788294,11
15390,국헌횟집,전남 무안군 망운면 목서리 839-14,126.3730509,35.01583072,11
15391,유성온천사거리,대전 유성구 봉명동 574,127.3419965,36.35532646,4
15392,하눌구르미,전북 고창군 아산면 삼인리 119-4,126.5942892,35.50437722,11
15393,초정행궁,충북 청주시 청원구 내수읍 초정리 81-5,127.6021131,36.721235,2
15394,오씨칼국수,대전 서구 둔산동 1304,127.3833125,36.35429448,11
15395,스페샬 나잇트,광주 광산구 송정동 975-10,126.791613,35.13580128,11
15396,고서회관,전남 담양군 고서면 동운리 603-26,126.9751556,35.22402061,11
15397,석문,충북 단양군 매포읍 하괴리 산 20-35,128.3438542,37.00341937,2
15398,승일식당,전남 담양군 담양읍 객사리 226-1,126.9823291,35.32200323,11
15399,베테랑,전북 전주시 완산구 교동 84-10,127.1514303,35.81345582,11
15400,나주읍성,전남 나주시 남외동 284,126.7203592,35.02938027,2
15401,지중해마을,충남 아산시 탕정면 명암리 949-1,127.0616441,36.79695086,7
15402,금강신관공원,충남 공주시 신관동 439-2,127.1313463,36.46733749,1
15403,복춘식당,전남 여수시 교동 472,127.7340876,34.7395604,11
15404,순천만국가정원,전남 순천시 오천동 600,127.4989016,34.92921833,1
15405,스바라시라멘 익산점,전북 익산시 영등동 748-8,126.9731132,35.95787451,11
15406,석정휴스파,전북 고창군 고창읍 석정리 733,126.7413951,35.43217985,6
15407,모디스트임팩트,세종특별자치시 조치원읍 원리 141-47,127.2965343,36.60194346,11
15408,AK플라자 세종,세종특별자치시 어진동 524,127.2564193,36.49968414,4
15409,국립세종수목원,세종특별자치시 연기면 세종리 1203,127.2857888,36.49807102,1
15410,국수정,충남 공주시 신관동 265-14,127.1396499,36.47380922,11
15411,명옥헌원림,전남 담양군 고서면 산덕리 513,126.996103,35.21962991,2
15412,비오브,전북 전주시 완산구 다가동4가 98-6,127.1388519,35.81865505,11
15413,고수동굴,충북 단양군 단양읍 고수리 185,128.3816961,36.98882453,1
15414,웅진백제역사관,충남 공주시 웅진동 57-1,127.112927,36.46044622,2
15415,고창애풍천장어,충남 공주시 소학동 23-3,127.1606598,36.45076348,11
15416,여수예술랜드,전남 여수시 돌산읍 평사리 1584,127.7770612,34.69509024,3
15417,동국사,전북 군산시 금광동 135-1,126.7074319,35.98275549,2
15418,흥흥제과,충북 청주시 상당구 북문로2가 61-2,127.4886262,36.63746767,11
15419,1969양동통닭,광주 서구 양동 5-106,126.9041903,35.15286293,11
15420,교동석갈비,전북 전주시 완산구 풍남동3가 66-2,127.151862,35.81473867,11
15421,신두리해안사구,충남 태안군 원북면 신두리 산 305-1,126.1964509,36.84461228,1
15422,엔타스시,충남 천안시 서북구 불당동 1534,127.1091168,36.81621859,11
15423,부여시비향,충청남도 부여군 부여읍,126.9130608,36.2729692,11
15424,본디마슬 롯데부여리조트점,충남 부여군 규암면 합정리 578,126.9007308,36.303971,11
15425,여수해상케이블카,전남 여수시 돌산읍 우두리 794-89,127.741531,34.73059148,6
15426,한국전통문화전당,전북 전주시 완산구 경원동3가 14-2,127.1490018,35.82132145,3
15427,천안타운홀 전망대,충남 천안시 동남구 문화동 179,127.150575,36.80777948,3
15428,대전시립박물관,대전 유성구 상대동 488,127.3353128,36.33684243,3
15429,도담삼봉관광지,충북 단양군 매포읍 하괴리 84-1,128.341829,37.00094467,1
15430,옛날우렁이식당,충남 당진시 신평면 신흥리 42-26,126.8020332,36.87921359,11
15431,공산성,충남 공주시 금성동 65-3,127.1262966,36.46324084,2
15432,상하농원,전북 고창군 상하면 자룡리 산 1-2,126.4503714,35.44773941,1
15433,대촌제빵소,광주 남구 지석동 323-4,126.830102,35.08302509,11
15434,푸드사이언스관,전북 순창군 순창읍 백산리 580,127.1111229,35.36785647,4
15435,39-17마중,전남 나주시 교동 16,126.7105262,35.03349903,11
15436,태양수퍼,광주 동구 대인동 105,126.914878,35.1524004,11
15437,기기커피 익산부송점,전북 익산시 부송동 1096-2,126.9887548,35.96173431,11
15438,조마루 성남점,대전 동구 성남동 506-7,127.4306546,36.34598843,11
15439,이순신종합운동장 농구장,충남 아산시 풍기동 366-2,127.0222405,36.77027372,5
15440,무주덕유산리조트 관광곤도라,전북 무주군 설천면 심곡리 1287-2,127.7449535,35.88846774,5
15441,순창장류박물관,전북 순창군 순창읍 백산리 263,127.111097,35.36981418,2
15442,공산성,충남 공주시 금성동 65-3,127.1262966,36.46324084,8
15443,메가MGC커피 아산용화점,충남 아산시 용화동 62-3,127.0084407,36.77783677,11
15444,청포대해수욕장,충남 태안군 남면 원청리 512-78,126.3019349,36.6391315,1
15445,전주덕진공원,전북 전주시 덕진구 덕진동1가 1316-2,127.1210246,35.84748755,1
15446,콩수레두부가,전북 무주군 무주읍 당산리 1201-3,127.6614816,36.00376868,11
15447,휘트니스휴 동남점,충북 청주시 상당구 용암동 177-11,127.5166078,36.61366976,5
15448,국립광주박물관,광주 북구 매곡동 산 83-3,126.8828509,35.18883898,2
15449,단양구경시장,충북 단양군 단양읍 도전리 615,128.3699822,36.98249105,4
15450,베테랑,전북 전주시 완산구 교동 84-10,127.1514303,35.81345582,11
15451,삼국시대진감자탕 나주혁신점,전남 나주시 빛가람동 348-13,126.7853673,35.01989046,11
15452,NCNP,전남 여수시 만흥동 111-2,127.7461777,34.77319541,11
15453,부소담악,충북 옥천군 군북면 추소리 759,127.5652104,36.35086722,1
15454,밤톨,경남 하동군 화개면 탑리 667-2,127.623405,35.19002763,11
15455,새마을식당 대전시청점,대전 서구 둔산동 1461,127.3887631,36.35191399,11
15456,연화정,전남 여수시 수정동 343-5,127.7504892,34.74372583,11
15457,두거리우신탕 혁신점,전북 전주시 덕진구 장동 607-3,127.0658424,35.85285778,11
15458,엑스포과학공원 한빛탑,대전 유성구 도룡동 3-1,127.3880837,36.37662906,6
15459,충청도순대,충북 단양군 단양읍 도전리 614,128.3700103,36.98305926,11
15460,영남식당,충북 단양군 단양읍 고수리 127-19,128.3827872,36.98853972,11
15461,수덕사,충남 예산군 덕산면 사천리 19,126.6226683,36.66332186,2
15462,동순원 성환본점,충남 천안시 서북구 성환읍 성환리 449-19,127.1298094,36.91698967,11
15463,순천자연휴양림 유아숲체험원,전남 순천시 서면 운평리 산 160,127.4773942,35.04640049,13
15464,단양구경시장,충북 단양군 단양읍 도전리 615,128.3699822,36.98249105,4
15465,충장로거리,광주 동구 충장로3가 43,126.914533,35.14859821,4
15466,광교호수공원,경기 수원시 영통구 하동 1020,127.0669254,37.28422019,1
15467,이응노미술관,대전 서구 만년동 396,127.3870457,36.36685742,3
15468,소호동동다리,전남 여수시 소호동 440-10,127.6491373,34.73976696,11
15469,적금대교,전남 여수시 화정면 적금리,127.5239282,34.61817194,1
15470,본디소,광주 남구 양림동 166-1,126.9141938,35.14135463,11
15471,백합식당,전북 부안군 변산면 격포리 282-4,126.471518,35.62880937,11
15472,온달관광지,충북 단양군 영춘면 하리 147,128.4911874,37.0625558,13
15473,만연사,전남 화순군 화순읍 동구리 179,126.9847098,35.08312331,2
15474,김대중컨벤션센터,광주 서구 치평동 1159-2,126.8405502,35.14704521,3
15475,제천농업기술센터,충북 제천시 봉양읍 미당리 211-1,128.1758866,37.16211651,3
15476,내장사,전북 정읍시 내장동 590,126.9019452,35.4895783,2
15477,다우닝룸,전남 목포시 용해동 212-5,126.4033556,34.80775398,11
15478,최영순의평양고기국수 대전본점,대전 중구 대흥동 466-8,127.4228548,36.32521174,11
15479,오스갤러리,전북 완주군 소양면 대흥리 409,127.2397998,35.9048306,11
15480,방포수산,충남 태안군 안면읍 승언리 1317-2,126.3351533,36.50423768,4
15481,전주한옥마을,전북 전주시 완산구 풍남동3가 64-1,127.1525571,35.81482431,7
15482,순천시립그림책도서관,전남 순천시 동외동 176,127.4863285,34.9578016,3
15483,언더힐,충남 아산시 염치읍 송곡리 112-134,127.0140176,36.79956843,11
15484,장항송림산림욕장,충남 서천군 장항읍 송림리 산 65,126.666612,36.01565563,1
15485,커피라끄,충북 제천시 금성면 월굴리 76-3,128.1707172,37.04884889,11
15486,얼씨구,전남 여수시 돌산읍 율림리 68-7,127.8019143,34.59387545,11
15487,아리숲보은대추찐빵,충북 보은군 속리산면 상판리 153-1,127.8105063,36.51291871,11
15488,섬과섬사이조개구이,충남 보령시 신흑동 1864,126.5141359,36.31029207,11
15489,금강하구둑관광지,충남 서천군 마서면 도삼리 71-5,126.736396,36.01977308,6
15490,한옥정원숲,충북 괴산군 칠성면 송동리 9,127.8322792,36.77564205,11
15491,이플카페,충북 괴산군 칠성면 율원리 896-5,127.8618074,36.78238999,11
15492,꽃돌게장1번가,전남 여수시 봉산동 210-2,127.7261127,34.7330226,11
15493,사또가든,충북 제천시 봉양읍 구학리 255-19,128.1097882,37.16032128,11
15494,산들채숯불갈비,광주 동구 소태동 722-60,126.9370298,35.13186107,11
15495,코끼리공장,충남 천안시 동남구 목천읍 운전리 394-10,127.2319934,36.77061912,11
15496,삽교호 놀이동산,충남 당진시 신평면 운정리 208-1,126.8223773,36.89022833,6
15497,신지횟집,전남 완도군 완도읍 가용리 1021-5,126.747894,34.32393862,11
15498,목포해상케이블카 북항승강장,전남 목포시 죽교동 516-101,126.3700434,34.79937981,6
15499,신뱅이,전북 전주시 완산구 교동 98-1,127.1518847,35.8127126,11
15500,역전할머니맥주 내포신도시점,충남 예산군 삽교읍 목리 963,126.6794591,36.66150846,11
15501,이즈피자,전북 임실군 임실읍 이도리 548-6,127.2816995,35.61242462,11
15502,크램드밀,광주 동구 동명동 158-1,126.9257244,35.15109335,11
15503,최참판댁,경남 하동군 악양면 평사리 483,127.6881004,35.15559061,2
15504,천리포수목원,충청남도 태안군 소원면,126.1495648,36.7987541,1
15505,올웨이즈삼삼,대전 대덕구 삼정동 234-1,127.4665059,36.4428625,11
15506,바우정,충북 괴산군 괴산읍 서부리 194-7,127.789411,36.81161198,11
15507,롯데마트 충주점,충북 충주시 칠금동 849,127.9142354,36.98140494,4
15508,카페산,충북 단양군 가곡면 사평리 246-33,128.3943651,36.99469872,11
15509,완판본문화관,전북 전주시 완산구 교동 19-3,127.1579778,35.81196211,3
15510,국립덕유산자연휴양림,전북 무주군 무풍면 삼거리 산 1-7,127.815039,35.90817829,1
15511,김부삼 사당역점,서울 서초구 방배동 450-7,126.9836114,37.47781854,11
15512,고흥남열 서핑대회,전라남도 고흥군 영남면,127.4868613,34.5805414,13
15513,금강식당,충남 서천군 장항읍 창선2리 211-3,126.6985394,36.0141035,11
15514,용두사지철당간,충북 청주시 상당구 남문로2가 48-19,127.4897616,36.63313038,2
15515,향일암,전남 여수시 돌산읍 율림리 70,127.8038425,34.59160743,2
15516,맥도날드 전주덕진DT점,전북 전주시 덕진구 덕진동1가 1401-18,127.1231023,35.84384617,11
15517,이성당 신관,전북 군산시 중앙로1가 12-1,126.7110481,35.98723076,11
15518,만성리검은모래해변,전남 여수시 만흥동 85-3,127.745476,34.77885683,1
15519,이레성,전남 영암군 신북면 월평리 104-1,126.6895752,34.8869028,11
15520,궁남지,충남 부여군 부여읍 동남리 117,126.9123128,36.26963029,1
15521,카페마르,전남 완도군 청산면 동촌리 271,126.9117283,34.18230364,11
15522,청풍문화재단지,충북 제천시 청풍면 물태리 104-7,128.1708045,37.0047482,2
15523,채석강,전북 부안군 변산면 격포리 301-1,126.4660641,35.62423568,1
15524,메가MGC커피 순천역점,전남 순천시 조곡동 158-4,127.5010773,34.94538916,11
15525,서남만찬,전북 남원시 도통동 581-3,127.3981108,35.4182754,11
15526,천호지생활체육공원,충남 천안시 동남구 신부동 16-119,127.1705163,36.83035147,5
15527,청수호수공원,충남 천안시 동남구 청수동 270,127.1499006,36.78719082,1
15528,정부세종청사 옥상정원,세종특별자치시 어진동 560,127.2625908,36.50603287,7
15529,엑스포해양공원 해양광장,전남 여수시 덕충동 2003-2,127.7492935,34.75158974,6
15530,카페로드96,전남 영광군 백수읍 백암리 83,126.3836661,35.33077901,11
15531,브르르르,전남 여수시 공화동 1364,127.7434133,34.74765965,11
15532,여수해상케이블카,전남 여수시 돌산읍 우두리 794-89,127.741531,34.73059148,6
15533,옛날피순대,전북 전주시 완산구 전동3가 2-242,127.1465974,35.81240914,11
15534,미황사,전남 해남군 송지면 서정리 1,126.577576,34.38313251,2
15535,노산리솔밭자연유원지,충북 청주시 서원구 현도면 노산리,127.4408131,36.45398311,1
15536,명옥헌원림,전남 담양군 고서면 산덕리 513,126.996103,35.21962991,2
15537,이레돈까스,전남 순천시 조곡동 156-9,127.5010483,34.94601844,11
15538,남산공원,전남 화순군 화순읍 삼천리,126.9846705,35.05886195,1
15539,성심당 케익부띠끄,대전 중구 은행동 153,127.4268031,36.32751103,11
15540,다다원,전북 군산시 월명동 15-1,126.7071674,35.98499531,11
15541,비행장정문부대찌개,전북 군산시 나운동 839-12,126.6949711,35.9636183,11
15542,천안타운홀 전망대,충남 천안시 동남구 문화동 179,127.150575,36.80777948,3
15543,추월산,전남 담양군 용면 쌍태리 산 6,126.9760419,35.39993381,1
15544,남해안크루즈관광 미남크루즈,전남 여수시 돌산읍 우두리 813-10,127.7372616,34.72944288,5
15545,부여왕릉원,충남 부여군 부여읍 능산리 388-1,126.9426716,36.27700963,2
15546,니시키,세종특별자치시 반곡동 771-68,127.3032273,36.49113954,11
15547,이디야 와온해변점,전남 순천시 해룡면 상내리 539-3,127.5270077,34.84456669,11
15548,보문산,대전 중구 문화동 산 18-1,127.4218554,36.29619459,1
15549,산장가든,충남 태안군 태안읍 상옥리 1156,126.3107909,36.76392899,11
15550,천호지생활체육공원,충남 천안시 동남구 신부동 16-119,127.1705163,36.83035147,5
15551,칸프리미엄 민턴플레이스,세종특별자치시 금남면 성덕리 299-2,127.2675626,36.45538574,5
15552,전동성당,전북 전주시 완산구 전동 200-1,127.1492215,35.8133288,2
15553,카페단앤디저트,충북 단양군 단양읍 상진리 712,128.3551365,36.97803025,11
15554,단양구경시장,충북 단양군 단양읍 도전리 615,128.3699822,36.98249105,4
15555,이대감집,전북 전주시 완산구 동서학동 101,127.1544147,35.80956939,11
15556,무령왕릉,충남 공주시 금성동 140-8,127.1137954,36.46229098,2
15557,오리명가,전남 순천시 해룡면 중흥리 50,127.533486,34.89590772,11
15558,기린봉,전북 전주시 덕진구 우아동1가 산 318,127.1694574,35.81768931,1
15559,장대공원,전남 순천시 조곡동 718-42,127.4938035,34.95075691,1
15560,정촌유기농원,충남 보령시 청라면 장현리 526,126.6720945,36.42545899,8
15561,성심당 대전역점,대전 동구 정동 1-280,127.4341209,36.33226361,11
15562,오성한옥마을,전북 완주군 소양면 대흥리,127.2434458,35.90313794,7
15563,목구멍 대흥점,대전 중구 대흥동 476,127.4237631,36.32616107,11
15564,포레스트리솜 더그릴720,충북 제천시 백운면 평동리 707,128.0463822,37.15780585,11
15565,다원,충북 단양군 단양읍 상진리 1018-1,128.3613813,36.97555128,11
15566,이순신수제버거,전남 여수시 중앙동 732,127.7356823,34.74022412,11
15567,이디야커피 무주점,전북 무주군 무주읍 읍내리 186-2,127.6625816,36.00745038,11
15568,덕산온천 족욕장,충남 예산군 덕산면 신평리 513,126.6593705,36.69076006,13
15569,차경,전북 전주시 완산구 풍남동3가 88-8,127.1507106,35.8167283,11
15570,산막이세자매맛집,충북 괴산군 칠성면 사은리 535,127.8391565,36.76163586,11
15571,차가네정원,충북 제천시 청전동 138-34,128.2148971,37.14488591,11
15572,빽다방 전남대후문점,광주 북구 용봉동 161-62,126.9134839,35.17542732,11
15573,만성리검은모래해변,전남 여수시 만흥동 85-3,127.745476,34.77885683,1
15574,오천항,충남 보령시 오천면 소성리,126.5196324,36.43926778,13
15575,롯데아울렛 부여점,충남 부여군 규암면 합정리 172,126.9019026,36.30714415,4
15576,순천만습지,전남 순천시 대대동 162-2,127.509555,34.88561199,1
15577,교촌치킨 투고 포레스트 리솜점,충북 제천시 백운면 평동리 707,128.0461867,37.15767422,11
15578,코이요스시,충북 청주시 서원구 사창동 366-47,127.4639326,36.63070339,11
15579,베이커리밤마을,충남 공주시 금성동 184-5,127.1229138,36.46456458,7
15580,빨간오뎅보금자리,충북 제천시 남천동 1155,128.2119443,37.13554118,11
15581,서울식당,충북 단양군 단양읍 고수리 129-9,128.3820795,36.98859572,11
15582,소양한옥티롤,전북 완주군 소양면 화심리 572-8,127.2665672,35.84717172,11
15583,청농원,전북 고창군 공음면 용수리 681-2,126.535704,35.37233342,8
15584,증평자전거공원,충북 증평군 증평읍 남하리 1017-36,127.6044382,36.76708956,1
15585,이마트 충주점,충북 충주시 문화동 1024,127.9238008,36.97217979,4
15586,트리브링,충북 청주시 서원구 남이면 수대리 220-11,127.4531469,36.56709953,11
15587,문경생태미로공원,경북 문경시 문경읍 상초리 220,128.0748174,36.7644583,1
15588,초도,대전 동구 용전동 8-12,127.4365435,36.35843929,11
15589,둔산선사유적지,대전 서구 월평동 281,127.3784355,36.36059481,2
15590,선유도,전북 군산시 옥도면 선유도리,126.4105059,35.81068906,13
15591,여수딸기모찌,전남 여수시 중앙동 782,127.7351628,34.73988562,11
15592,장태산자연휴양림 스카이타워,대전 서구 장안동 306,127.3373265,36.21781517,1
15593,이르리,전북 전주시 완산구 교동 63-13,127.1528472,35.8137956,11
15594,교동육전,전북 전주시 완산구 교동 70-6,127.1520119,35.81441222,11
15595,정북동토성,충북 청주시 청원구 정북동 351-1,127.4561065,36.68914458,2
15596,구드래돌쌈밥,충남 부여군 부여읍 구아리 96-2,126.909646,36.28537753,11
15597,박달재,충북 제천시 백운면 평동리,128.0569517,37.14430851,2
15598,유성온천공원 족욕체험장,대전 유성구 봉명동 574,127.3446206,36.35516752,13
15599,베르자르당,전북 순창군 순창읍 교성리 408-9,127.1418798,35.36611175,11
15600,원조태평소국밥,대전 유성구 봉명동 682-2,127.3502194,36.35747988,11
15601,아산시시설관리공단 아산시생태곤충원,충남 아산시 실옥동 284-6,126.9793872,36.79888262,13
15602,제이스반,충북 괴산군 괴산읍 동부리 688-6,127.7923554,36.80675807,11
15603,익산보석박물관,전북 익산시 왕궁면 동용리 641,127.1026189,35.99058101,2
15604,코스트코 공세점,경기 용인시 기흥구 공세동 734-1,127.1088387,37.23828368,4
15605,황금산,충남 서산시 대산읍 독곶리 산 230-2,126.3306198,36.99016375,1
15606,경기전,전북 전주시 완산구 풍남동3가 102,127.1497299,35.81538665,2
15607,국제반점,전북 군산시 영화동 22-8,126.7108985,35.98811001,11
15608,쌍용반점,전북 군산시 금동 1-69,126.7102372,35.99306879,11
15609,말티재 전망대,충북 보은군 장안면 장재리 산 4-14,127.789325,36.49906977,13
15610,화양구곡,충북 괴산군 청천면 화양리,127.806314,36.66894514,1
15611,명가박달재,충북 제천시 장락동 560-8,128.2262352,37.15998798,11
15612,내소식당,전북 부안군 진서면 석포리 231-1,126.5887868,35.61150065,11
15613,단양구경시장,충북 단양군 단양읍 도전리 615,128.3699822,36.98249105,4
15614,창평국밥,전남 담양군 창평면 창평리 250,127.0143811,35.23851058,11
15615,백련사,전남 강진군 도암면 만덕리 246,126.7482112,34.5879213,2
15616,라운지OIC,광주 광산구 월계동 882-1,126.8483332,35.21546808,11
15617,청정게장촌,전남 여수시 봉산동 273-36,127.721978,34.73305619,11
15618,잼버리공원,전북 부안군 하서면 백련리 산 142-12,126.5855706,35.70769197,1
15619,스타벅스 대전엑스포스카이점,대전 유성구 도룡동 3-1,127.3833723,36.37487527,11
15620,폰테베키오,광주 광산구 송정동 1003-51,126.7921977,35.13801242,11
15621,요쿠야마치 군산점,전북 군산시 신창동 4-2,126.7079485,35.98699975,11
15622,상무초밥 상무점,광주 서구 치평동 1223,126.8545179,35.15504704,11
15623,가배차 익산중앙점,전북 익산시 중앙동1가 44-7,126.9481122,35.93897629,11
15624,번영회관,전남 나주시 산포면 산제리 519-5,126.8215424,35.0094696,11
15625,해물상회,충남 보령시 신흑동 1853,126.5146939,36.31045474,11
15626,대천해수욕장,충남 보령시 신흑동 2267-3,126.5134816,36.31023173,1
15627,죽녹원,전남 담양군 담양읍 향교리 산 44,126.9859309,35.32783715,2
15628,맥도날드 오산세교DT점,경기 오산시 내삼미동 466-1,127.0558765,37.17859168,11
15629,의림지,충북 제천시 모산동 241,128.2105635,37.17317401,1
15630,담양관방제림,전남 담양군 담양읍 객사리 1,126.986002,35.32387128,1
15631,써브웨이 대전유성터미널점,대전 유성구 봉명동 566-4,127.3356454,36.35520019,11
15632,한국도로공사 전주수목원,전북 전주시 덕진구 반월동 848-23,127.0541374,35.87047684,1
15633,충장로거리,광주 동구 충장로3가 43,126.914533,35.14859821,4
15634,태안 로컬푸드 직매장,충남 태안군 남면 당암리 751,126.315745,36.61197256,4
15635,홍천루,전북 군산시 금동 11-1,126.7066491,35.98962187,11
15636,죽녹원,전남 담양군 담양읍 향교리 산 44,126.9859309,35.32783715,2
15637,요천수경음악분수,전북 남원시 어현동 741,127.3843515,35.40286241,8
